2023-05-14 22:28:16,906	__main__.sample_reviews_varied.NLTKSentimentAnalyzer.NLTKWordTokenizer	INFO	Cumulative evaluation results: Evaluation results: 1000 evaluated, 1.305 mean absolute error, 3.255 mean squared error, 0.28 recall of 1.0, 0.35 precision of 1.0, 0.28 recall of 2.0, 0.3027027027027027 precision of 2.0, 0.16 recall of 3.0, 0.3368421052631579 precision of 3.0, 0.14 recall of 4.0, 0.358974358974359 precision of 4.0, 0.715 recall of 5.0, 0.2966804979253112 precision of 5.0, 315 perfect matches.
2023-05-14 22:39:31,882	__main__.sample_reviews_varied.NLTKSentimentAnalyzer.PottsTokenizer.1	INFO	Training sentiment analyzer: <NLTKSentimentAnalyzer with <PottsTokenizer> tokenizer>
2023-05-14 22:44:30,634	__main__.sample_reviews_varied.NLTKSentimentAnalyzer.PottsTokenizer.1	INFO	Training succeeded!
2023-05-14 22:44:30,870	__main__.sample_reviews_varied.NLTKSentimentAnalyzer.PottsTokenizer.1	INFO	Evaluating sentiment analyzer: <NLTKSentimentAnalyzer with <PottsTokenizer> tokenizer>
2023-05-14 22:48:16,755	__main__.sample_reviews_varied.NLTKSentimentAnalyzer.PottsTokenizer.1	INFO	Evaluation results: Evaluation results: 1000 evaluated, 1.289 mean absolute error, 3.285 mean squared error, 0.36 recall of 1.0, 0.5714285714285714 precision of 1.0, 0.295 recall of 2.0, 0.34104046242774566 precision of 2.0, 0.155 recall of 3.0, 0.2980769230769231 precision of 3.0, 0.175 recall of 4.0, 0.35714285714285715 precision of 4.0, 0.715 recall of 5.0, 0.2865731462925852 precision of 5.0, 340 perfect matches.
2023-05-14 22:48:17,763	__main__.sample_reviews_varied.NLTKSentimentAnalyzer.PottsTokenizer	INFO	Reached target of 1 runs, moving on...
2023-05-14 22:48:17,764	__main__.sample_reviews_varied.NLTKSentimentAnalyzer.PottsTokenizer	INFO	Cumulative evaluation results: Evaluation results: 1000 evaluated, 1.289 mean absolute error, 3.285 mean squared error, 0.36 recall of 1.0, 0.5714285714285714 precision of 1.0, 0.295 recall of 2.0, 0.34104046242774566 precision of 2.0, 0.155 recall of 3.0, 0.2980769230769231 precision of 3.0, 0.175 recall of 4.0, 0.35714285714285715 precision of 4.0, 0.715 recall of 5.0, 0.2865731462925852 precision of 5.0, 340 perfect matches.
2023-05-14 22:56:21,561	__main__.sample_reviews_varied.NLTKSentimentAnalyzer.PottsTokenizerWithNegation.1	INFO	Training sentiment analyzer: <NLTKSentimentAnalyzer with <PottsTokenizerWithNegation> tokenizer>
2023-05-14 23:01:38,492	__main__.sample_reviews_varied.NLTKSentimentAnalyzer.PottsTokenizerWithNegation.1	INFO	Training succeeded!
2023-05-14 23:01:38,549	__main__.sample_reviews_varied.NLTKSentimentAnalyzer.PottsTokenizerWithNegation.1	INFO	Evaluating sentiment analyzer: <NLTKSentimentAnalyzer with <PottsTokenizerWithNegation> tokenizer>
2023-05-14 23:06:02,516	__main__.sample_reviews_varied.NLTKSentimentAnalyzer.PottsTokenizerWithNegation.1	INFO	Evaluation results: Evaluation results: 1000 evaluated, 1.222 mean absolute error, 2.91 mean squared error, 0.365 recall of 1.0, 0.5140845070422535 precision of 1.0, 0.175 recall of 2.0, 0.3181818181818182 precision of 2.0, 0.31 recall of 3.0, 0.2627118644067797 precision of 3.0, 0.11 recall of 4.0, 0.39285714285714285 precision of 4.0, 0.705 recall of 5.0, 0.3092105263157895 precision of 5.0, 333 perfect matches.
2023-05-14 23:06:03,465	__main__.sample_reviews_varied.NLTKSentimentAnalyzer.PottsTokenizerWithNegation	INFO	Reached target of 1 runs, moving on...
2023-05-14 23:06:03,467	__main__.sample_reviews_varied.NLTKSentimentAnalyzer.PottsTokenizerWithNegation	INFO	Cumulative evaluation results: Evaluation results: 1000 evaluated, 1.222 mean absolute error, 2.91 mean squared error, 0.365 recall of 1.0, 0.5140845070422535 precision of 1.0, 0.175 recall of 2.0, 0.3181818181818182 precision of 2.0, 0.31 recall of 3.0, 0.2627118644067797 precision of 3.0, 0.11 recall of 4.0, 0.39285714285714285 precision of 4.0, 0.705 recall of 5.0, 0.3092105263157895 precision of 5.0, 333 perfect matches.
2023-05-14 23:12:58,957	__main__.sample_reviews_varied.NLTKSentimentAnalyzer.HuggingBertTokenizer.1	INFO	Training sentiment analyzer: <NLTKSentimentAnalyzer with <HuggingBertTokenizer> tokenizer>
2023-05-14 23:19:23,103	__main__.sample_reviews_varied.NLTKSentimentAnalyzer.HuggingBertTokenizer.1	INFO	Training succeeded!
2023-05-14 23:19:23,167	__main__.sample_reviews_varied.NLTKSentimentAnalyzer.HuggingBertTokenizer.1	INFO	Evaluating sentiment analyzer: <NLTKSentimentAnalyzer with <HuggingBertTokenizer> tokenizer>
2023-05-14 23:24:50,517	__main__.sample_reviews_varied.NLTKSentimentAnalyzer.HuggingBertTokenizer.1	INFO	Evaluation results: Evaluation results: 1000 evaluated, 1.309 mean absolute error, 3.207 mean squared error, 0.37 recall of 1.0, 0.5211267605633803 precision of 1.0, 0.235 recall of 2.0, 0.2883435582822086 precision of 2.0, 0.17 recall of 3.0, 0.2809917355371901 precision of 3.0, 0.105 recall of 4.0, 0.3181818181818182 precision of 4.0, 0.67 recall of 5.0, 0.2637795275590551 precision of 5.0, 310 perfect matches.
2023-05-14 23:24:51,584	__main__.sample_reviews_varied.NLTKSentimentAnalyzer.HuggingBertTokenizer	INFO	Reached target of 1 runs, moving on...
2023-05-14 23:24:51,586	__main__.sample_reviews_varied.NLTKSentimentAnalyzer.HuggingBertTokenizer	INFO	Cumulative evaluation results: Evaluation results: 1000 evaluated, 1.309 mean absolute error, 3.207 mean squared error, 0.37 recall of 1.0, 0.5211267605633803 precision of 1.0, 0.235 recall of 2.0, 0.2883435582822086 precision of 2.0, 0.17 recall of 3.0, 0.2809917355371901 precision of 3.0, 0.105 recall of 4.0, 0.3181818181818182 precision of 4.0, 0.67 recall of 5.0, 0.2637795275590551 precision of 5.0, 310 perfect matches.
2023-05-14 23:31:49,461	__main__.sample_reviews_varied.TensorflowPolarSentimentAnalyzer.PlainTokenizer.1	INFO	Training sentiment analyzer: <TensorflowPolarSentimentAnalyzer with <PlainTokenizer> tokenizer>
2023-05-14 23:39:22,155	__main__.sample_reviews_varied.TensorflowPolarSentimentAnalyzer.PlainTokenizer.1	INFO	Training succeeded!
2023-05-14 23:39:22,200	__main__.sample_reviews_varied.TensorflowPolarSentimentAnalyzer.PlainTokenizer.1	INFO	Evaluating sentiment analyzer: <TensorflowPolarSentimentAnalyzer with <PlainTokenizer> tokenizer>
2023-05-14 23:40:51,722	__main__.sample_reviews_varied.TensorflowPolarSentimentAnalyzer.PlainTokenizer.1	INFO	Evaluation results: Evaluation results: 1000 evaluated, 1.296 mean absolute error, 3.184 mean squared error, 0.875 recall of 1.0, 0.30973451327433627 precision of 1.0, 0.0 recall of 2.0, inf precision of 2.0, 0.0 recall of 3.0, inf precision of 3.0, 0.0 recall of 4.0, inf precision of 4.0, 0.785 recall of 5.0, 0.36091954022988504 precision of 5.0, 332 perfect matches.
2023-05-14 23:40:52,282	__main__.sample_reviews_varied.TensorflowPolarSentimentAnalyzer.PlainTokenizer	INFO	Reached target of 1 runs, moving on...
2023-05-14 23:40:52,282	__main__.sample_reviews_varied.TensorflowPolarSentimentAnalyzer.PlainTokenizer	INFO	Cumulative evaluation results: Evaluation results: 1000 evaluated, 1.296 mean absolute error, 3.184 mean squared error, 0.875 recall of 1.0, 0.30973451327433627 precision of 1.0, 0.0 recall of 2.0, inf precision of 2.0, 0.0 recall of 3.0, inf precision of 3.0, 0.0 recall of 4.0, inf precision of 4.0, 0.785 recall of 5.0, 0.36091954022988504 precision of 5.0, 332 perfect matches.
2023-05-14 23:46:39,191	__main__.sample_reviews_varied.TensorflowPolarSentimentAnalyzer.LowercaseTokenizer.1	INFO	Training sentiment analyzer: <TensorflowPolarSentimentAnalyzer with <LowercaseTokenizer> tokenizer>
2023-05-14 23:47:21,707	__main__.sample_reviews_varied.TensorflowPolarSentimentAnalyzer.LowercaseTokenizer.1	ERROR	Training failed, trying again with a different dataset...
2023-05-14 23:51:12,369	__main__.sample_reviews_varied.TensorflowPolarSentimentAnalyzer.LowercaseTokenizer.2	INFO	Training sentiment analyzer: <TensorflowPolarSentimentAnalyzer with <LowercaseTokenizer> tokenizer>
2023-05-14 23:58:06,790	__main__.sample_reviews_varied.TensorflowPolarSentimentAnalyzer.LowercaseTokenizer.2	INFO	Training succeeded!
2023-05-14 23:58:06,820	__main__.sample_reviews_varied.TensorflowPolarSentimentAnalyzer.LowercaseTokenizer.2	INFO	Evaluating sentiment analyzer: <TensorflowPolarSentimentAnalyzer with <LowercaseTokenizer> tokenizer>
2023-05-14 23:59:40,130	__main__.sample_reviews_varied.TensorflowPolarSentimentAnalyzer.LowercaseTokenizer.2	INFO	Evaluation results: Evaluation results: 1000 evaluated, 1.256 mean absolute error, 3.024 mean squared error, 0.795 recall of 1.0, 0.3975 precision of 1.0, 0.0 recall of 2.0, inf precision of 2.0, 0.0 recall of 3.0, inf precision of 3.0, 0.0 recall of 4.0, inf precision of 4.0, 0.925 recall of 5.0, 0.30833333333333335 precision of 5.0, 344 perfect matches.
2023-05-14 23:59:40,683	__main__.sample_reviews_varied.TensorflowPolarSentimentAnalyzer.LowercaseTokenizer	INFO	Reached target of 1 runs, moving on...
2023-05-14 23:59:40,684	__main__.sample_reviews_varied.TensorflowPolarSentimentAnalyzer.LowercaseTokenizer	INFO	Cumulative evaluation results: Evaluation results: 1000 evaluated, 1.256 mean absolute error, 3.024 mean squared error, 0.795 recall of 1.0, 0.3975 precision of 1.0, 0.0 recall of 2.0, inf precision of 2.0, 0.0 recall of 3.0, inf precision of 3.0, 0.0 recall of 4.0, inf precision of 4.0, 0.925 recall of 5.0, 0.30833333333333335 precision of 5.0, 344 perfect matches.
2023-05-15 00:04:46,382	__main__.sample_reviews_varied.TensorflowPolarSentimentAnalyzer.NLTKWordTokenizer.1	INFO	Training sentiment analyzer: <TensorflowPolarSentimentAnalyzer with <NLTKWordTokenizer> tokenizer>
2023-05-15 00:12:09,322	__main__.sample_reviews_varied.TensorflowPolarSentimentAnalyzer.NLTKWordTokenizer.1	INFO	Training succeeded!
2023-05-15 00:12:09,353	__main__.sample_reviews_varied.TensorflowPolarSentimentAnalyzer.NLTKWordTokenizer.1	INFO	Evaluating sentiment analyzer: <TensorflowPolarSentimentAnalyzer with <NLTKWordTokenizer> tokenizer>
2023-05-15 00:14:16,034	__main__.sample_reviews_varied.TensorflowPolarSentimentAnalyzer.NLTKWordTokenizer.1	INFO	Evaluation results: Evaluation results: 1000 evaluated, 1.276 mean absolute error, 3.104 mean squared error, 0.775 recall of 1.0, 0.3530751708428246 precision of 1.0, 0.0 recall of 2.0, inf precision of 2.0, 0.0 recall of 3.0, inf precision of 3.0, 0.0 recall of 4.0, inf precision of 4.0, 0.905 recall of 5.0, 0.3226381461675579 precision of 5.0, 336 perfect matches.
2023-05-15 00:14:16,490	__main__.sample_reviews_varied.TensorflowPolarSentimentAnalyzer.NLTKWordTokenizer	INFO	Reached target of 1 runs, moving on...
2023-05-15 00:14:16,492	__main__.sample_reviews_varied.TensorflowPolarSentimentAnalyzer.NLTKWordTokenizer	INFO	Cumulative evaluation results: Evaluation results: 1000 evaluated, 1.276 mean absolute error, 3.104 mean squared error, 0.775 recall of 1.0, 0.3530751708428246 precision of 1.0, 0.0 recall of 2.0, inf precision of 2.0, 0.0 recall of 3.0, inf precision of 3.0, 0.0 recall of 4.0, inf precision of 4.0, 0.905 recall of 5.0, 0.3226381461675579 precision of 5.0, 336 perfect matches.
2023-05-15 00:21:45,707	__main__.sample_reviews_varied.TensorflowPolarSentimentAnalyzer.PottsTokenizer.1	INFO	Training sentiment analyzer: <TensorflowPolarSentimentAnalyzer with <PottsTokenizer> tokenizer>
2023-05-15 00:29:20,272	__main__.sample_reviews_varied.TensorflowPolarSentimentAnalyzer.PottsTokenizer.1	INFO	Training succeeded!
2023-05-15 00:29:20,300	__main__.sample_reviews_varied.TensorflowPolarSentimentAnalyzer.PottsTokenizer.1	INFO	Evaluating sentiment analyzer: <TensorflowPolarSentimentAnalyzer with <PottsTokenizer> tokenizer>
2023-05-15 00:30:45,596	__main__.sample_reviews_varied.TensorflowPolarSentimentAnalyzer.PottsTokenizer.1	INFO	Evaluation results: Evaluation results: 1000 evaluated, 1.22 mean absolute error, 2.88 mean squared error, 0.885 recall of 1.0, 0.31494661921708184 precision of 1.0, 0.0 recall of 2.0, inf precision of 2.0, 0.0 recall of 3.0, inf precision of 3.0, 0.0 recall of 4.0, inf precision of 4.0, 0.845 recall of 5.0, 0.3858447488584475 precision of 5.0, 346 perfect matches.
2023-05-15 00:30:46,426	__main__.sample_reviews_varied.TensorflowPolarSentimentAnalyzer.PottsTokenizer	INFO	Reached target of 1 runs, moving on...
2023-05-15 00:30:46,426	__main__.sample_reviews_varied.TensorflowPolarSentimentAnalyzer.PottsTokenizer	INFO	Cumulative evaluation results: Evaluation results: 1000 evaluated, 1.22 mean absolute error, 2.88 mean squared error, 0.885 recall of 1.0, 0.31494661921708184 precision of 1.0, 0.0 recall of 2.0, inf precision of 2.0, 0.0 recall of 3.0, inf precision of 3.0, 0.0 recall of 4.0, inf precision of 4.0, 0.845 recall of 5.0, 0.3858447488584475 precision of 5.0, 346 perfect matches.
2023-05-15 00:34:48,935	__main__.sample_reviews_varied.TensorflowPolarSentimentAnalyzer.PottsTokenizerWithNegation.1	INFO	Training sentiment analyzer: <TensorflowPolarSentimentAnalyzer with <PottsTokenizerWithNegation> tokenizer>
2023-05-15 00:35:53,229	__main__.sample_reviews_varied.TensorflowPolarSentimentAnalyzer.PottsTokenizerWithNegation.1	ERROR	Training failed, trying again with a different dataset...
2023-05-15 00:39:20,582	__main__.sample_reviews_varied.TensorflowPolarSentimentAnalyzer.PottsTokenizerWithNegation.2	INFO	Training sentiment analyzer: <TensorflowPolarSentimentAnalyzer with <PottsTokenizerWithNegation> tokenizer>
2023-05-15 00:47:00,981	__main__.sample_reviews_varied.TensorflowPolarSentimentAnalyzer.PottsTokenizerWithNegation.2	INFO	Training succeeded!
2023-05-15 00:47:01,009	__main__.sample_reviews_varied.TensorflowPolarSentimentAnalyzer.PottsTokenizerWithNegation.2	INFO	Evaluating sentiment analyzer: <TensorflowPolarSentimentAnalyzer with <PottsTokenizerWithNegation> tokenizer>
2023-05-15 00:48:57,797	__main__.sample_reviews_varied.TensorflowPolarSentimentAnalyzer.PottsTokenizerWithNegation.2	INFO	Evaluation results: Evaluation results: 1000 evaluated, 1.286 mean absolute error, 3.144 mean squared error, 0.81 recall of 1.0, 0.3432203389830508 precision of 1.0, 0.0 recall of 2.0, inf precision of 2.0, 0.0 recall of 3.0, inf precision of 3.0, 0.0 recall of 4.0, inf precision of 4.0, 0.835 recall of 5.0, 0.3162878787878788 precision of 5.0, 329 perfect matches.
2023-05-15 00:48:58,391	__main__.sample_reviews_varied.TensorflowPolarSentimentAnalyzer.PottsTokenizerWithNegation	INFO	Reached target of 1 runs, moving on...
2023-05-15 00:48:58,392	__main__.sample_reviews_varied.TensorflowPolarSentimentAnalyzer.PottsTokenizerWithNegation	INFO	Cumulative evaluation results: Evaluation results: 1000 evaluated, 1.286 mean absolute error, 3.144 mean squared error, 0.81 recall of 1.0, 0.3432203389830508 precision of 1.0, 0.0 recall of 2.0, inf precision of 2.0, 0.0 recall of 3.0, inf precision of 3.0, 0.0 recall of 4.0, inf precision of 4.0, 0.835 recall of 5.0, 0.3162878787878788 precision of 5.0, 329 perfect matches.
2023-05-15 00:53:25,382	__main__.sample_reviews_varied.TensorflowPolarSentimentAnalyzer.HuggingBertTokenizer.1	INFO	Training sentiment analyzer: <TensorflowPolarSentimentAnalyzer with <HuggingBertTokenizer> tokenizer>
2023-05-15 01:00:55,015	__main__.sample_reviews_varied.TensorflowPolarSentimentAnalyzer.HuggingBertTokenizer.1	INFO	Training succeeded!
2023-05-15 01:00:55,051	__main__.sample_reviews_varied.TensorflowPolarSentimentAnalyzer.HuggingBertTokenizer.1	INFO	Evaluating sentiment analyzer: <TensorflowPolarSentimentAnalyzer with <HuggingBertTokenizer> tokenizer>
2023-05-15 01:02:20,316	__main__.sample_reviews_varied.TensorflowPolarSentimentAnalyzer.HuggingBertTokenizer.1	INFO	Evaluation results: Evaluation results: 1000 evaluated, 1.234 mean absolute error, 2.936 mean squared error, 0.82 recall of 1.0, 0.3234714003944773 precision of 1.0, 0.0 recall of 2.0, inf precision of 2.0, 0.0 recall of 3.0, inf precision of 3.0, 0.0 recall of 4.0, inf precision of 4.0, 0.89 recall of 5.0, 0.36105476673427994 precision of 5.0, 342 perfect matches.
2023-05-15 01:02:21,308	__main__.sample_reviews_varied.TensorflowPolarSentimentAnalyzer.HuggingBertTokenizer	INFO	Reached target of 1 runs, moving on...
2023-05-15 01:02:21,309	__main__.sample_reviews_varied.TensorflowPolarSentimentAnalyzer.HuggingBertTokenizer	INFO	Cumulative evaluation results: Evaluation results: 1000 evaluated, 1.234 mean absolute error, 2.936 mean squared error, 0.82 recall of 1.0, 0.3234714003944773 precision of 1.0, 0.0 recall of 2.0, inf precision of 2.0, 0.0 recall of 3.0, inf precision of 3.0, 0.0 recall of 4.0, inf precision of 4.0, 0.89 recall of 5.0, 0.36105476673427994 precision of 5.0, 342 perfect matches.
2023-05-15 01:06:35,280	__main__.sample_reviews_varied.TensorflowCategorySentimentAnalyzer.PlainTokenizer.1	INFO	Training sentiment analyzer: <TensorflowCategorySentimentAnalyzer with <PlainTokenizer> tokenizer>
2023-05-15 01:13:40,555	__main__.sample_reviews_varied.TensorflowCategorySentimentAnalyzer.PlainTokenizer.1	INFO	Training succeeded!
2023-05-15 01:13:40,593	__main__.sample_reviews_varied.TensorflowCategorySentimentAnalyzer.PlainTokenizer.1	INFO	Evaluating sentiment analyzer: <TensorflowCategorySentimentAnalyzer with <PlainTokenizer> tokenizer>
2023-05-15 01:15:20,173	__main__.sample_reviews_varied.TensorflowCategorySentimentAnalyzer.PlainTokenizer.1	INFO	Evaluation results: Evaluation results: 1000 evaluated, 0.806 mean absolute error, 1.516 mean squared error, 0.49 recall of 1.0, 0.5414364640883977 precision of 1.0, 0.36 recall of 2.0, 0.36 precision of 2.0, 0.48 recall of 3.0, 0.375 precision of 3.0, 0.395 recall of 4.0, 0.398989898989899 precision of 4.0, 0.485 recall of 5.0, 0.5878787878787879 precision of 5.0, 442 perfect matches.
2023-05-15 01:15:21,654	__main__.sample_reviews_varied.TensorflowCategorySentimentAnalyzer.PlainTokenizer	INFO	Reached target of 1 runs, moving on...
2023-05-15 01:15:21,654	__main__.sample_reviews_varied.TensorflowCategorySentimentAnalyzer.PlainTokenizer	INFO	Cumulative evaluation results: Evaluation results: 1000 evaluated, 0.806 mean absolute error, 1.516 mean squared error, 0.49 recall of 1.0, 0.5414364640883977 precision of 1.0, 0.36 recall of 2.0, 0.36 precision of 2.0, 0.48 recall of 3.0, 0.375 precision of 3.0, 0.395 recall of 4.0, 0.398989898989899 precision of 4.0, 0.485 recall of 5.0, 0.5878787878787879 precision of 5.0, 442 perfect matches.
2023-05-15 01:20:14,632	__main__.sample_reviews_varied.TensorflowCategorySentimentAnalyzer.LowercaseTokenizer.1	INFO	Training sentiment analyzer: <TensorflowCategorySentimentAnalyzer with <LowercaseTokenizer> tokenizer>
2023-05-15 01:29:31,573	__main__.sample_reviews_varied.TensorflowCategorySentimentAnalyzer.LowercaseTokenizer.1	INFO	Training succeeded!
2023-05-15 01:29:31,607	__main__.sample_reviews_varied.TensorflowCategorySentimentAnalyzer.LowercaseTokenizer.1	INFO	Evaluating sentiment analyzer: <TensorflowCategorySentimentAnalyzer with <LowercaseTokenizer> tokenizer>
2023-05-15 01:31:06,260	__main__.sample_reviews_varied.TensorflowCategorySentimentAnalyzer.LowercaseTokenizer.1	INFO	Evaluation results: Evaluation results: 1000 evaluated, 0.812 mean absolute error, 1.418 mean squared error, 0.555 recall of 1.0, 0.5577889447236181 precision of 1.0, 0.13 recall of 2.0, 0.33766233766233766 precision of 2.0, 0.405 recall of 3.0, 0.3103448275862069 precision of 3.0, 0.565 recall of 4.0, 0.3610223642172524 precision of 4.0, 0.445 recall of 5.0, 0.5933333333333334 precision of 5.0, 420 perfect matches.
2023-05-15 01:31:07,176	__main__.sample_reviews_varied.TensorflowCategorySentimentAnalyzer.LowercaseTokenizer	INFO	Reached target of 1 runs, moving on...
2023-05-15 01:31:07,177	__main__.sample_reviews_varied.TensorflowCategorySentimentAnalyzer.LowercaseTokenizer	INFO	Cumulative evaluation results: Evaluation results: 1000 evaluated, 0.812 mean absolute error, 1.418 mean squared error, 0.555 recall of 1.0, 0.5577889447236181 precision of 1.0, 0.13 recall of 2.0, 0.33766233766233766 precision of 2.0, 0.405 recall of 3.0, 0.3103448275862069 precision of 3.0, 0.565 recall of 4.0, 0.3610223642172524 precision of 4.0, 0.445 recall of 5.0, 0.5933333333333334 precision of 5.0, 420 perfect matches.
2023-05-15 01:35:58,251	__main__.sample_reviews_varied.TensorflowCategorySentimentAnalyzer.NLTKWordTokenizer.1	INFO	Training sentiment analyzer: <TensorflowCategorySentimentAnalyzer with <NLTKWordTokenizer> tokenizer>
2023-05-15 01:36:45,058	__main__.sample_reviews_varied.TensorflowCategorySentimentAnalyzer.NLTKWordTokenizer.1	ERROR	Training failed, trying again with a different dataset...
2023-05-15 01:42:02,441	__main__.sample_reviews_varied.TensorflowCategorySentimentAnalyzer.NLTKWordTokenizer.2	INFO	Training sentiment analyzer: <TensorflowCategorySentimentAnalyzer with <NLTKWordTokenizer> tokenizer>
2023-05-15 01:43:23,181	__main__.sample_reviews_varied.TensorflowCategorySentimentAnalyzer.NLTKWordTokenizer.2	ERROR	Training failed, trying again with a different dataset...
2023-05-15 01:48:12,079	__main__.sample_reviews_varied.TensorflowCategorySentimentAnalyzer.NLTKWordTokenizer.3	INFO	Training sentiment analyzer: <TensorflowCategorySentimentAnalyzer with <NLTKWordTokenizer> tokenizer>
2023-05-15 01:54:41,539	__main__.sample_reviews_varied.TensorflowCategorySentimentAnalyzer.NLTKWordTokenizer.3	INFO	Training succeeded!
2023-05-15 01:54:41,540	__main__.sample_reviews_varied.TensorflowCategorySentimentAnalyzer.NLTKWordTokenizer.3	INFO	Evaluating sentiment analyzer: <TensorflowCategorySentimentAnalyzer with <NLTKWordTokenizer> tokenizer>
2023-05-15 01:56:09,826	__main__.sample_reviews_varied.TensorflowCategorySentimentAnalyzer.NLTKWordTokenizer.3	INFO	Evaluation results: Evaluation results: 1000 evaluated, 0.812 mean absolute error, 1.554 mean squared error, 0.46 recall of 1.0, 0.6216216216216216 precision of 1.0, 0.46 recall of 2.0, 0.3898305084745763 precision of 2.0, 0.355 recall of 3.0, 0.3879781420765027 precision of 3.0, 0.435 recall of 4.0, 0.3717948717948718 precision of 4.0, 0.55 recall of 5.0, 0.5527638190954773 precision of 5.0, 452 perfect matches.
2023-05-15 01:56:10,118	__main__.sample_reviews_varied.TensorflowCategorySentimentAnalyzer.NLTKWordTokenizer	INFO	Reached target of 1 runs, moving on...
2023-05-15 01:56:10,119	__main__.sample_reviews_varied.TensorflowCategorySentimentAnalyzer.NLTKWordTokenizer	INFO	Cumulative evaluation results: Evaluation results: 1000 evaluated, 0.812 mean absolute error, 1.554 mean squared error, 0.46 recall of 1.0, 0.6216216216216216 precision of 1.0, 0.46 recall of 2.0, 0.3898305084745763 precision of 2.0, 0.355 recall of 3.0, 0.3879781420765027 precision of 3.0, 0.435 recall of 4.0, 0.3717948717948718 precision of 4.0, 0.55 recall of 5.0, 0.5527638190954773 precision of 5.0, 452 perfect matches.
2023-05-15 02:02:21,211	__main__.sample_reviews_varied.TensorflowCategorySentimentAnalyzer.PottsTokenizer.1	INFO	Training sentiment analyzer: <TensorflowCategorySentimentAnalyzer with <PottsTokenizer> tokenizer>
2023-05-15 02:04:02,334	__main__.sample_reviews_varied.TensorflowCategorySentimentAnalyzer.PottsTokenizer.1	ERROR	Training failed, trying again with a different dataset...
2023-05-15 02:09:46,207	__main__.sample_reviews_varied.TensorflowCategorySentimentAnalyzer.PottsTokenizer.2	INFO	Training sentiment analyzer: <TensorflowCategorySentimentAnalyzer with <PottsTokenizer> tokenizer>
2023-05-15 02:17:23,596	__main__.sample_reviews_varied.TensorflowCategorySentimentAnalyzer.PottsTokenizer.2	INFO	Training succeeded!
2023-05-15 02:17:23,620	__main__.sample_reviews_varied.TensorflowCategorySentimentAnalyzer.PottsTokenizer.2	INFO	Evaluating sentiment analyzer: <TensorflowCategorySentimentAnalyzer with <PottsTokenizer> tokenizer>
2023-05-15 02:18:51,696	__main__.sample_reviews_varied.TensorflowCategorySentimentAnalyzer.PottsTokenizer.2	INFO	Evaluation results: Evaluation results: 1000 evaluated, 0.741 mean absolute error, 1.313 mean squared error, 0.535 recall of 1.0, 0.5631578947368421 precision of 1.0, 0.4 recall of 2.0, 0.40816326530612246 precision of 2.0, 0.505 recall of 3.0, 0.404 precision of 3.0, 0.43 recall of 4.0, 0.3926940639269406 precision of 4.0, 0.46 recall of 5.0, 0.6344827586206897 precision of 5.0, 466 perfect matches.
2023-05-15 02:18:52,304	__main__.sample_reviews_varied.TensorflowCategorySentimentAnalyzer.PottsTokenizer	INFO	Reached target of 1 runs, moving on...
2023-05-15 02:18:52,304	__main__.sample_reviews_varied.TensorflowCategorySentimentAnalyzer.PottsTokenizer	INFO	Cumulative evaluation results: Evaluation results: 1000 evaluated, 0.741 mean absolute error, 1.313 mean squared error, 0.535 recall of 1.0, 0.5631578947368421 precision of 1.0, 0.4 recall of 2.0, 0.40816326530612246 precision of 2.0, 0.505 recall of 3.0, 0.404 precision of 3.0, 0.43 recall of 4.0, 0.3926940639269406 precision of 4.0, 0.46 recall of 5.0, 0.6344827586206897 precision of 5.0, 466 perfect matches.
2023-05-15 02:24:58,127	__main__.sample_reviews_varied.TensorflowCategorySentimentAnalyzer.PottsTokenizerWithNegation.1	INFO	Training sentiment analyzer: <TensorflowCategorySentimentAnalyzer with <PottsTokenizerWithNegation> tokenizer>
2023-05-15 02:32:16,812	__main__.sample_reviews_varied.TensorflowCategorySentimentAnalyzer.PottsTokenizerWithNegation.1	INFO	Training succeeded!
2023-05-15 02:32:16,851	__main__.sample_reviews_varied.TensorflowCategorySentimentAnalyzer.PottsTokenizerWithNegation.1	INFO	Evaluating sentiment analyzer: <TensorflowCategorySentimentAnalyzer with <PottsTokenizerWithNegation> tokenizer>
2023-05-15 02:33:46,544	__main__.sample_reviews_varied.TensorflowCategorySentimentAnalyzer.PottsTokenizerWithNegation.1	INFO	Evaluation results: Evaluation results: 1000 evaluated, 0.828 mean absolute error, 1.406 mean squared error, 0.57 recall of 1.0, 0.504424778761062 precision of 1.0, 0.21 recall of 2.0, 0.3925233644859813 precision of 2.0, 0.5 recall of 3.0, 0.3067484662576687 precision of 3.0, 0.335 recall of 4.0, 0.3401015228426396 precision of 4.0, 0.405 recall of 5.0, 0.5625 precision of 5.0, 404 perfect matches.
2023-05-15 02:33:47,137	__main__.sample_reviews_varied.TensorflowCategorySentimentAnalyzer.PottsTokenizerWithNegation	INFO	Reached target of 1 runs, moving on...
2023-05-15 02:33:47,138	__main__.sample_reviews_varied.TensorflowCategorySentimentAnalyzer.PottsTokenizerWithNegation	INFO	Cumulative evaluation results: Evaluation results: 1000 evaluated, 0.828 mean absolute error, 1.406 mean squared error, 0.57 recall of 1.0, 0.504424778761062 precision of 1.0, 0.21 recall of 2.0, 0.3925233644859813 precision of 2.0, 0.5 recall of 3.0, 0.3067484662576687 precision of 3.0, 0.335 recall of 4.0, 0.3401015228426396 precision of 4.0, 0.405 recall of 5.0, 0.5625 precision of 5.0, 404 perfect matches.
